<br><font color=yellow>*Momura(JustCallMeGnar) would've suddenly felt his full on foot-long inside of her as she'd practically be in a sex-coma. She'd wrap her legs around his waist as she drooled a little, a long and lustful moan echoing out of her until their lips met together, she'd lock lips with him passionately, her hands around his back, her nails digging into him furiously.* - Wed Nov  4 01:45:48 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: ..Just don't. We like to keep things simple. - Fri Nov  6 22:21:26 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-We won't..I-I don't like problems.. - Fri Nov  6 22:21:26 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Good to hear. - Fri Nov  6 22:21:26 2015
<br><br><font color=teal>*Trent(Fang7777) says: I need a sensei.. - Fri Nov  6 22:21:26 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I'm no sensei! - Fri Nov  6 22:21:26 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I'm just a simple genin. - Fri Nov  6 22:21:26 2015
<br><br><font color=teal>*Trent(Fang7777) says: But you got on a chuunin vest? - Fri Nov  6 22:22:17 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Oh this old thing? - Fri Nov  6 22:22:17 2015
<br><br><font color=teal>*Trent(Fang7777) says: . . .  - Fri Nov  6 22:22:17 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Nahhhh. - Fri Nov  6 22:22:17 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I bought it at Kholes. - Fri Nov  6 22:23:08 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Huh.. - Fri Nov  6 22:23:08 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I think u-uhm.. - Fri Nov  6 22:24:51 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-When did l-lera leave? - Fri Nov  6 22:24:51 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I feel like I should check on Sanoke... - Fri Nov  6 22:24:51 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I don't know. - Fri Nov  6 22:24:51 2015
<br><br><font color=teal>*Trent(Fang7777) says: I want ot take a nap now. - Fri Nov  6 22:25:42 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I think I need to take care of something. - Fri Nov  6 22:25:42 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-Oh.. - Fri Nov  6 22:25:42 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) thinks: Now I'm high and I have to deal with this. - Fri Nov  6 22:25:42 2015
<br><br><font color=teal>*Shokutsu(King Scrub) says: So, what's the priority today? - Fri Nov  6 22:25:42 2015
<br><br><font color=teal>*Trent(Fang7777) says: Hmm - Fri Nov  6 22:26:33 2015
<br><br><font color=teal>*Trent(Fang7777) says: I'll hit you up later Yan... - Fri Nov  6 22:26:33 2015
<br><br><font color=teal>*Trent(Fang7777) thinks: Got get some of that weed. - Fri Nov  6 22:26:33 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: I guess not..? - Fri Nov  6 22:32:32 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Huh? Who died!? - Fri Nov  6 22:32:32 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Oh.. - Fri Nov  6 22:32:32 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: What'd she look like? - Fri Nov  6 22:32:32 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) appears next to yan.* - Fri Nov  6 22:33:23 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Hi. - Fri Nov  6 22:33:23 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Hi. - Fri Nov  6 22:34:14 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (susumu2k15 - Fri Nov  6 22:34:14 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-So uhm.. - Fri Nov  6 22:34:14 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Wait... her-? - Fri Nov  6 22:34:14 2015
<br><br><font color=teal>*Hanae(Ej900) says: So.. - Fri Nov  6 22:34:14 2015
<br><br><font color=teal>*Hanae(Ej900) says: Whats been going on? - Fri Nov  6 22:34:14 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: So that's who's grave Ai was mourning over... - Fri Nov  6 22:34:14 2015
<br><br><font color=teal>*Hanae(Ej900) says: This village been doing a lot of work lately. - Fri Nov  6 22:35:05 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: How're you..? - Fri Nov  6 22:35:05 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I'm a little stoned but I'm doing alright. - Fri Nov  6 22:35:05 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Yourself? - Fri Nov  6 22:35:05 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-Stoned..? - Fri Nov  6 22:35:05 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: B-But you..l-look fine. - Fri Nov  6 22:35:05 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Stoned? - Fri Nov  6 22:35:05 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Yeah, just a little. - Fri Nov  6 22:35:56 2015
<br><br><font color=teal>*Hanae(Ej900) says: No wonder i smells like that around here. - Fri Nov  6 22:35:56 2015
<br><br><font color=teal>*Hanae(Ej900) says: ble. - Fri Nov  6 22:35:56 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I guess that's why I'm feeling tired. - Fri Nov  6 22:35:56 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: B-But..y-you're not covered in b-bruises and rocks.. - Fri Nov  6 22:35:56 2015
<br><br><font color=teal>*Hanae(Ej900) says: ... - Fri Nov  6 22:35:56 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Not many people smoke. - Fri Nov  6 22:35:56 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) stood there confused.* - Fri Nov  6 22:36:48 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Heeey... smoking's not good for you.. - Fri Nov  6 22:36:48 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Being a shinobi isn't exactly good for you, either. - Fri Nov  6 22:36:48 2015
<br><br><font color=teal>*Hanae(Ej900) says: Still got some left? - Fri Nov  6 22:36:48 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I could die tomorrow. I'm more likely to die being a ninja than from smoking. - Fri Nov  6 22:36:48 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Do I have more weed? - Fri Nov  6 22:38:30 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-Weeds..? - Fri Nov  6 22:38:30 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Uh..I don't even know who you are bud. - Fri Nov  6 22:38:30 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Why would..y-you want weeds? - Fri Nov  6 22:38:30 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: You smoke weed..? - Fri Nov  6 22:38:30 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: T-Those are bad for p-plants..and..g-gardens. - Fri Nov  6 22:38:30 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: We have marijuana in Sunagakure!? - Fri Nov  6 22:39:21 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Marijuana is legal here. - Fri Nov  6 22:39:21 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: It's one of our largest exports. - Fri Nov  6 22:39:21 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Gosh..... - Fri Nov  6 22:39:21 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Marijuana...? - Fri Nov  6 22:39:21 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) stood in confusion.* - Fri Nov  6 22:40:12 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: A drug that relieves the user of stress.. but in long-term passing of time it impairs specific parts of the brain's functions. - Fri Nov  6 22:44:28 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: That's what I know about it... though. - Fri Nov  6 22:44:28 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Oh.. - Fri Nov  6 22:44:28 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: B-Bad. - Fri Nov  6 22:44:28 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Eh, it's not for everyone. - Fri Nov  6 22:44:28 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: But that's why you can smoke it, or not smoke it, based on your own preference. - Fri Nov  6 22:45:20 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Alright.. - Fri Nov  6 22:45:20 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Uhuh... - Fri Nov  6 22:45:20 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: But still! - Fri Nov  6 22:45:20 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) nervously twiddled his fingers.* - Fri Nov  6 22:45:20 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-So...uhm.. - Fri Nov  6 22:48:44 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: So that tournament is today. - Fri Nov  6 22:48:44 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: You guys ready - Fri Nov  6 22:48:44 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: ? - Fri Nov  6 22:48:44 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: T-Tournament..? - Fri Nov  6 22:48:44 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Tournament? - Fri Nov  6 22:48:44 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: What tournament? - Fri Nov  6 22:48:44 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Yes! To see who is the most powerful of them all. - Fri Nov  6 22:49:36 2015
<br><br><font color=teal>*Shokutsu(King Scrub) says: There's a tournament? - Fri Nov  6 22:49:36 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-Oh.. - Fri Nov  6 22:49:36 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I'll a-avoid that.. - Fri Nov  6 22:49:36 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Sponsered by the Gezo. - Fri Nov  6 22:49:36 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Prize is 10 mill. - Fri Nov  6 22:49:36 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Eh, maybe I should get in on that. - Fri Nov  6 22:49:36 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: T-Ten million? - Fri Nov  6 22:49:36 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I don't think I'm the strongest but I could try. - Fri Nov  6 22:49:36 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhm..D-Do you have to b-be a member of s-suna? - Fri Nov  6 22:49:36 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: I could use that. - Fri Nov  6 22:50:27 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Everyone is welcomed. - Fri Nov  6 22:50:27 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: Testu will win. - Fri Nov  6 22:50:27 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-Oh..I'll..g-get hurt the f-first round.. - Fri Nov  6 22:50:27 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: P-Probably l-lose.. - Fri Nov  6 22:50:27 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Tetsu would definitely whoop my ass - Fri Nov  6 22:51:18 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I wish I could find a medical ninja to teach me the basic medical technique. - Fri Nov  6 22:53:52 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I never seen Zenaki around. - Fri Nov  6 22:53:52 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Zenaki's my teacher! - Fri Nov  6 22:54:43 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-Oh..I don't have a t-teacher.. - Fri Nov  6 22:54:43 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: L-Lera just gave me..like.. - Fri Nov  6 22:54:43 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: E-Eight scrolls. - Fri Nov  6 22:55:34 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Hm... - Fri Nov  6 22:55:34 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Erin, do you know any medical ninjutsu? - Fri Nov  6 22:55:34 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Uhuh, three. - Fri Nov  6 22:56:25 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Anything basic you could teach me? I think I could have been of more use after the battle had I known something. - Fri Nov  6 22:56:25 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Uhhh... I hope you have plenty of chakra control if you plan on going anywhere near Medical Ninjutsu.. haha! - Fri Nov  6 22:57:16 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Hello.. - Fri Nov  6 22:57:16 2015
<br><br><font color=teal>*Leo(XvXvXvX) says: . . .  - Fri Nov  6 22:57:16 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Hmmmmmmm.. - Fri Nov  6 22:58:08 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: What's in it for me, tho'? - Fri Nov  6 22:58:08 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Uhhh... senbons.. Medical Ninjutsu... and supportive chakra techniques..! - Fri Nov  6 22:59:50 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: I don't know what elements I have... - Fri Nov  6 23:00:41 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) glanced over at the situation, deciding if she should snipe down leo, but decided against it.* - Fri Nov  6 23:04:06 2015
<br><br><font color=teal>*Shokutsu(King Scrub) says: Hello again, m'lady! - Fri Nov  6 23:04:57 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: If it doesn't help me stay versatile and out of trouble in risky situations then no thanks! - Fri Nov  6 23:05:48 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) thinks: He seems to b-be trying to l-leave. - Fri Nov  6 23:05:48 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: So you really don't have nothin'useful for staying on your feet..? - Fri Nov  6 23:06:40 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Aww... - Fri Nov  6 23:06:40 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: I know how to break genjutsu... but I'm not sure about learning how to use it.. - Fri Nov  6 23:09:13 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Hey, hey! - Fri Nov  6 23:10:56 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Uhhh.. - Fri Nov  6 23:10:56 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: Please don't run this doesnt need to escalate. - Fri Nov  6 23:10:56 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Help me make a senbon launcher that fires senbons quicker! - Fri Nov  6 23:11:47 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Execution..? - Fri Nov  6 23:11:47 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Hey! Can you make senbons out of Earth chakra or something? - Fri Nov  6 23:12:38 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Nope, sorry..though I may develop such a jutsu in the future. - Fri Nov  6 23:12:38 2015
<br><br><font color=teal>*Inoue, Erin(Such a Yandere-chan) says: Okay.. - Fri Nov  6 23:13:29 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Koji. - Fri Nov  6 23:16:54 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Hassan told me to execute this person. - Fri Nov  6 23:17:45 2015
<br><br><font color=teal>*Leo(XvXvXvX) says: I don't remember wh-..No please let me live! - Fri Nov  6 23:17:45 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Hassan gives the orders. - Fri Nov  6 23:18:36 2015
<br><br><font color=teal>*Leo(XvXvXvX) says: Please..-eyes water up- I'm sorry. - Fri Nov  6 23:18:36 2015
<br><br><font color=teal>*Leo(XvXvXvX) says: I'll fix it! - Fri Nov  6 23:18:36 2015
<br><br><font color=teal>*Leo(XvXvXvX) says: I'll rebuild the home! - Fri Nov  6 23:18:36 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: You could have killed people. - Fri Nov  6 23:18:36 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: You cannot replace lives. - Fri Nov  6 23:18:36 2015
<br><br><font color=teal>*Leo(XvXvXvX) says: I checked. - Fri Nov  6 23:18:36 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I revere your life the way you revere other lives. - Fri Nov  6 23:18:36 2015
<br><br><font color=teal>*Leo(XvXvXvX) says: THere was no one in it. - Fri Nov  6 23:18:36 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: I'll put him back in jail. I'll take the heat if Hassan is angry. - Fri Nov  6 23:19:28 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Koji, take him away. - Fri Nov  6 23:19:28 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: IF you don't want to kill him, petition to Hassan. - Fri Nov  6 23:19:28 2015
<br><br><font color=teal>*Leo(XvXvXvX) says: please I beg you! - Fri Nov  6 23:19:28 2015
<br><br><font color=teal>*Leo(XvXvXvX) says: have mercy! - Fri Nov  6 23:19:28 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: After all. Look at the little feller. He's so weak and fee-- Hey. . . - Fri Nov  6 23:19:28 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Can you let me talk, man? - Fri Nov  6 23:19:28 2015
<br><br><font color=teal>*Leo(XvXvXvX) says: -nods- - Fri Nov  6 23:20:19 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Anywho, yeah. You oughta do that, Koji. If anything, I can probably place a seat onto his body. - Fri Nov  6 23:20:19 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: That makes him not a threat. - Fri Nov  6 23:20:19 2015
<br><br><font color=teal>*Sanoke(Gamuhz2) says: Then community service. - Fri Nov  6 23:20:19 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: He blew up buildiings to "cause chaos". - Fri Nov  6 23:21:10 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: He's mentally ill and shouldn't be allowed to walk around freely. - Fri Nov  6 23:21:10 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) suddenly rushed at fujitora.* - Fri Nov  6 23:21:10 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Hello! - Fri Nov  6 23:21:10 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Swerve.. - Fri Nov  6 23:21:10 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: ... - Fri Nov  6 23:21:10 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Homie dont play that shit - Fri Nov  6 23:22:01 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: -omit- - Fri Nov  6 23:22:01 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Are you f-fujitora? - Fri Nov  6 23:22:01 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Anyway..I guess I've said what I needed to. - Fri Nov  6 23:22:01 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Who's asking? - Fri Nov  6 23:22:01 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Uhm..M-Me. - Fri Nov  6 23:22:01 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Coming up out the blue as hell no where looking for Fujitora...With all that just recently happend? That's nothing but asing for trouble. - Fri Nov  6 23:22:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-Oh..uhm.. - Fri Nov  6 23:22:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I was told you're a farmer.. - Fri Nov  6 23:22:52 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: What of it? - Fri Nov  6 23:22:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I'm a uhm..R-Rookie farmer..s-sort of....And I was t-told you're good at it.. - Fri Nov  6 23:23:44 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: You'll learn lots from a book if you're willing to read. - Fri Nov  6 23:23:44 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-It's better from e-experience.. - Fri Nov  6 23:24:35 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-And I wanna b-be a good f-farmer.. - Fri Nov  6 23:24:35 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Uhuh... - Fri Nov  6 23:25:26 2015
<br><br><font color=teal>*Mai(Fat Trel) says: O-Oh... - Fri Nov  6 23:25:26 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: ...M-My name is m-momura.. - Fri Nov  6 23:25:26 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: On that note then, good day...Too much going on to teach farming...I've learned from a book, you can as well with our schools... - Fri Nov  6 23:25:26 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-Schools..? - Fri Nov  6 23:26:17 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) was plainly wanting to learn to farm better.* - Fri Nov  6 23:26:17 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I passed the a-academy a while ago.. - Fri Nov  6 23:27:08 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: How old are you? - Fri Nov  6 23:27:08 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: F-Fourteen.. - Fri Nov  6 23:27:08 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: You don't want me as a teacher....Better luck on such a career though, it's ..Sorta fun.. - Fri Nov  6 23:28:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-Sort of..? - Fri Nov  6 23:28:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Have you ever s-spent time watching a watermelon g-grow..? I-It's really c-coool. - Fri Nov  6 23:28:51 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Some days, yes some days not. - Fri Nov  6 23:29:42 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) scratched his cheek, "S-So you w-won't teach me..t-to be a better f-farmer..?"* - Fri Nov  6 23:29:42 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: No..I'm not even sure if anythings clear for such anymore.. - Fri Nov  6 23:31:24 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-Why not..? - Fri Nov  6 23:31:24 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I was told there was water and s-stuff here.. - Fri Nov  6 23:31:24 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Various attacks and other reasons. - Fri Nov  6 23:31:24 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-Oh.. - Fri Nov  6 23:31:24 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: J-Just like my home.. - Fri Nov  6 23:31:24 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: I'll be going now.. - Fri Nov  6 23:33:07 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-Oh..uhm.. - Fri Nov  6 23:33:58 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Alright... - Fri Nov  6 23:33:58 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (kohaku2k15 - Fri Nov  6 23:33:58 2015
<br><br><font color=teal>*Ryujin, Marrisa(Roxinea) thinks: I need more power . . DO you Think Zenaki could.. Imporve me? - Fri Nov  6 23:39:56 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: You have to improve yourself mate. - Fri Nov  6 23:40:48 2015
<br><br><font color=teal>*Ryujin, Fujitora(Tre sanders) says: Needing and wanting power are two seperate things. - Fri Nov  6 23:41:39 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Hanai! - Fri Nov  6 23:46:46 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Hi. - Fri Nov  6 23:46:46 2015
<br><br><font color=teal>*Shokutsu(King Scrub) says: I guess I'm going to have to figure things out on my own. - Fri Nov  6 23:48:28 2015
<br><br><font color=teal>*Hanae(Ej900) says: Wow look its the whole gang. - Fri Nov  6 23:53:36 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: H-Hi Momura! - Fri Nov  6 23:53:36 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I missed you. - Fri Nov  6 23:53:36 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: L-Lera went back to sunagakure. - Fri Nov  6 23:54:27 2015
<br><br><font color=teal>*Hanae(Ej900) says: Zenaki mind if I talk toy ou. - Fri Nov  6 23:54:27 2015
<br><br><font color=teal>*Hanae(Ej900) says: Got any thing for me? - Fri Nov  6 23:57:52 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Why that question? - Fri Nov  6 23:57:52 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: O-Oh.... - Fri Nov  6 23:57:52 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I'm glad I didn't keep you watiing too long.... - Fri Nov  6 23:57:52 2015
<br><br><font color=teal>*Hanae(Ej900) says: I mean how much longer for those pills I requested. - Fri Nov  6 23:57:52 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: I do actually. It's almost done. - Fri Nov  6 23:57:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-It's fine..uhm.. - Fri Nov  6 23:57:52 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: I have them at home. Waiting for them to harden up.  - Fri Nov  6 23:58:43 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: I-It's very warm here. - Fri Nov  6 23:58:43 2015
<br><br><font color=teal>*Hanae(Ej900) says: I see. - Fri Nov  6 23:59:34 2015
<br><br><font color=teal>*Hanae(Ej900) says: Thats good. - Sat Nov  7 00:00:25 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: I can check them out if you wish to? But I don't think they are ready yet.  - Sat Nov  7 00:00:25 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: W-We may need new clothing i-if we wanna live here.. - Sat Nov  7 00:01:16 2015
<br><br><font color=teal>*Zenaki(Kumaki) says: Basement. In the fridge. There should be a bowl with hardened stuff. Or slightly hardened stuff. Bring it to me if it is completely hardened up like som sort of gigantic pill. Erin. - Sat Nov  7 00:03:50 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) whispers: O-Okay. - Sat Nov  7 00:07:15 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) whispers: Y-Yeah, that's smart. - Sat Nov  7 00:08:06 2015
